Date,G_PC_1,G_PC_2,G_PC_3,L_PC_AAPL_1,L_PC_AAPL_2,L_PC_AAPL_3,L_PC_AMZN_1,L_PC_AMZN_2,L_PC_AMZN_3,L_PC_GLD_1,L_PC_GLD_2,L_PC_GLD_3,L_PC_GLD_4,L_PC_GLD_5,L_PC_GOOGL_1,L_PC_GOOGL_2,L_PC_GOOGL_3,L_PC_GOOGL_4,L_PC_IWM_1,L_PC_IWM_2,L_PC_IWM_3,L_PC_JPM_1,L_PC_JPM_2,L_PC_JPM_3,L_PC_MSFT_1,L_PC_MSFT_2,L_PC_MSFT_3,L_PC_NFLX_1,L_PC_NFLX_2,L_PC_NFLX_3,L_PC_NVDA_1,L_PC_NVDA_2,L_PC_NVDA_3,L_PC_QQQ_1,L_PC_QQQ_2,L_PC_QQQ_3,L_PC_SPY_1,L_PC_SPY_2,L_PC_SPY_3,L_PC_TLT_1,L_PC_TLT_2,L_PC_TLT_3,L_PC_TLT_4,L_PC_TSLA_1,L_PC_TSLA_2,L_PC_TSLA_3,L_PC_V_1,L_PC_V_2,L_PC_V_3
2020-03-16,0.64962417,0.020730909,0.0016775205,0.97050875,0.019054431,0.9982837,0.023178926,0.89550966,0.2283692,0.99851966,0.9869215,0.0008190072,0.99781525,0.9081513,0.00760212,0.5408384,0.43262,0.56765825,0.9894403,0.8331719,0.9906384,0.96001315,0.9051315,0.93865234,0.72214353,0.029428199,0.8416958,0.0050379313,0.9550072,0.7678479,0.0019751322,0.0019943933,0.001280304,0.029056543,0.9978016,0.75781524,0.99313056,0.09681955,0.8589143,0.39930934,0.86313736,0.6489663,0.87722397,0.9936064,0.039945167,0.9561377,0.9996207,0.926229,0.7629646
2020-03-17,0.8552768,0.198866,0.86055106,0.5333526,0.97373766,0.0018074332,0.3646027,0.800561,0.9676734,0.8464054,0.020563861,0.97829497,0.008202686,0.82937497,0.9206067,0.11237612,0.90624464,0.31356025,0.34338635,0.010552069,0.77134633,0.75788957,0.36097595,0.7423097,0.9784633,0.06485276,0.101002336,0.79926395,0.8315618,0.43277046,0.8315379,0.9601635,0.44735977,0.98261523,0.06988481,0.7353123,0.00980525,0.9268561,0.19136007,0.0031421827,0.16607742,0.057478,0.029491827,0.10223794,0.8489189,0.33966556,0.6749737,0.11906999,0.74769145
2020-03-18,0.99453276,0.837395,0.96533555,0.0028620085,0.9427567,0.065936774,0.5362252,0.97141993,0.4741493,0.99052745,0.998276,0.96527207,0.008945143,0.85671586,0.90520406,0.95227325,0.059636902,0.8903456,0.0066709616,0.12751584,0.0042282776,0.2604463,0.76532465,0.010922722,0.043014932,0.8998667,0.84756106,0.9470925,0.9984659,0.015215334,0.3411102,0.0049539693,0.81978434,0.885689,0.99539644,0.9206402,0.17190248,0.64026964,0.03369981,0.96485984,0.5598375,0.0019748085,0.3645612,0.825747,0.9860821,0.8875593,0.08423392,0.98012215,0.6815266
2020-03-19,0.97010475,0.14477786,0.012699385,0.9607526,0.7577546,0.27012572,0.07614865,0.2953194,0.24693955,0.95929384,0.9998067,0.9649765,2.7072507e-05,0.47003642,0.082863085,0.2336346,0.55010283,0.14422442,0.9995444,0.9999041,0.99982256,0.9979538,0.28198928,0.03198173,0.0066138073,0.5236715,0.13388109,0.0029033378,0.0008881069,0.028400367,0.98791146,0.98550177,0.9904006,0.00013690589,0.06806756,0.002751991,0.031472657,0.751575,0.84027565,0.998524,0.048274904,0.0013380888,0.04101625,0.90034753,0.011358376,0.86323935,0.07899942,0.9657612,0.008496739
2020-03-20,0.00018779932,0.17790565,0.0060948944,0.9991352,0.6329018,0.1743511,0.31596735,0.9980535,0.4104904,0.9708331,0.00036030155,0.7922131,0.47920495,0.07549818,0.005029528,0.9960568,0.6291737,0.27687195,0.00024130243,0.004941482,0.0006153369,0.56128484,0.61134446,0.93437535,0.9943142,0.59114826,0.8977112,0.035774536,0.89757675,0.81786805,0.0033015443,0.053008918,0.0030524887,0.98208857,0.70040023,0.73707163,0.73466927,0.97862905,0.13209777,0.8674515,0.720784,0.46035764,0.8188559,0.99804485,0.0027000501,0.99272746,0.99245656,0.51086557,0.60897875
2020-03-23,0.90173805,0.80319244,0.9996477,0.0033420655,0.94807124,0.04778631,0.84598786,0.08568787,0.17589027,0.07641563,0.06823959,0.7453244,0.8993669,0.5328033,0.84963924,0.91383266,0.51095265,0.5520937,0.014726547,0.08630817,0.9054525,0.38479257,0.15892792,0.24391884,0.61026525,0.4481354,0.800316,0.97420615,0.47749543,0.9972355,0.98480314,0.96604043,0.016591609,0.7970221,0.99833524,0.37392172,0.94531494,0.9459206,0.0003673138,0.0868136,0.4366286,0.0092982305,0.27096778,0.0018864376,0.19277015,0.0024033256,0.9944119,0.03733719,0.987723
2020-03-24,0.00021443398,0.6899813,0.90031034,0.024151534,0.04691609,0.97469723,0.4506085,0.98088324,0.03464414,0.99970555,0.9579976,0.756434,0.8420984,0.55604905,0.0048601124,0.49596173,0.38358408,0.12789348,0.67563224,0.40346658,0.95899254,0.013331197,0.8642053,0.8622327,0.0025743016,0.9829919,0.5192855,0.9960938,0.35586646,0.49343845,0.002593542,0.005450325,0.0051129293,0.9979657,0.8455707,0.17468217,0.99768895,0.16512603,0.00063806825,0.99985605,0.54828805,0.97993916,0.8973868,0.1313619,0.040244475,0.038304016,0.024830773,0.8766151,0.04496521
2020-03-25,0.9741116,0.98488367,0.99638975,0.0011019346,0.6728543,0.6643409,0.8336142,0.018145105,0.21243982,0.0013977219,0.20627354,0.96500415,0.04476611,0.11984556,0.99256945,0.3331347,0.5787272,0.031040406,0.81783456,0.09992659,0.3956569,0.18029998,0.22975053,0.18963292,0.1104094,0.71437687,0.30861628,0.82046556,0.016451553,0.25969803,0.9993031,0.9990983,0.9994787,0.83066094,0.96782804,0.11681652,0.029108968,0.012834537,0.07511768,0.00026687098,0.045745704,0.008137337,0.0042414987,0.020115566,0.99800074,0.6124285,0.31299403,0.0021422359,0.975007
2020-03-26,0.016653016,0.051706344,0.0011050864,0.9996089,0.8967082,0.3668287,0.47390786,0.98985153,0.7152279,0.97191805,0.39979103,0.33608434,0.3820671,0.08241376,0.29459217,0.11670059,0.23204742,0.8875391,0.61254644,0.98935133,0.7246445,0.18664412,0.78448504,0.83757466,0.94085383,0.017594326,0.6017098,0.05976129,0.97350806,0.5932409,0.0018702244,0.0014045945,0.0047328877,0.0015235277,0.34014967,0.9229293,0.6917391,0.48205373,0.99971724,0.28081787,0.9041866,0.9798521,0.9769501,0.99581003,0.02937358,0.89754534,0.47436592,0.9600132,0.9921173
2020-03-27,0.8498934,0.22633258,0.16098848,0.38060102,0.72212744,0.9766191,0.1598318,0.05259752,0.3201032,0.016656116,0.79901975,0.111770675,0.17202754,0.41610366,0.55461437,0.5132923,0.97607726,0.18013488,0.9904285,0.95959014,0.06493581,0.9948429,0.5712779,0.770907,0.7005027,0.79641163,0.5341476,0.043212805,0.83734614,0.5037928,0.04104061,0.540198,0.019870425,0.27955964,0.05698633,0.97600144,0.93738925,0.16192327,0.9997712,0.01040927,0.45075598,0.6963938,0.58771396,0.6714715,0.5103768,0.10343957,0.97743845,0.2775946,0.0015679918
2020-03-30,0.019801369,0.12572512,0.0063327462,0.99719876,0.043957103,0.93649244,0.13022085,0.8557585,0.47060466,0.8316145,0.39870727,0.035088107,0.34034994,0.30028644,0.030023182,0.023929857,0.8485857,0.3600139,0.89427406,0.6656637,0.38878652,0.7814785,0.06482437,0.87293994,0.11932744,0.38371733,0.5480632,0.036293898,0.7232402,0.7301474,0.069512635,0.8978141,0.86493427,0.31498837,0.0051148543,0.61118543,0.4261769,0.9572513,0.9932194,0.5229086,0.75361854,0.97897977,0.68449074,0.856848,0.08742572,0.372996,0.8085151,0.13984379,0.786471
2020-03-31,0.06634415,0.85232717,0.5459826,0.35532585,0.26917374,0.07545138,0.72254807,0.8953698,0.88938564,0.0026833168,0.10706002,0.92313707,0.89216954,0.00084161456,0.66215026,0.98789257,0.12948097,0.9541261,0.2350273,0.6139034,0.09246161,0.38562304,0.8549518,0.026782338,0.8767818,0.61703306,0.9134784,0.87481743,0.8251316,0.08418592,0.04132521,0.07005448,0.5363808,0.9685718,0.8483792,0.9245111,0.3661471,0.014781949,0.5042377,0.9811771,0.7889024,0.17373775,0.74441534,0.10457701,0.6989322,0.91969115,0.6433666,0.9434742,0.9830735
2020-04-01,0.9599169,0.6111153,0.81122893,0.16499665,0.5840326,0.40545753,0.54752505,0.08136044,0.80781144,0.15907185,0.67793345,0.20728748,0.84214556,0.9942691,0.8400674,0.051942393,0.31469217,0.40744874,0.8655364,0.3707235,0.009685513,0.2600096,0.66376674,0.9254157,0.97099555,0.27304387,0.14787707,0.603357,0.66469204,0.6859782,0.9662636,0.99263406,0.6622504,0.60386384,0.005982603,0.09814759,0.8245021,0.007513561,0.182793,0.021144142,0.4686161,0.31365803,0.4467687,0.044460792,0.75913864,0.068073265,0.8551446,0.8564482,0.022656506
2020-04-02,0.663674,0.07947139,0.11794976,0.938388,0.34804332,0.47097507,0.18020876,0.055773072,0.26180398,0.917587,0.07501356,0.11579121,0.6024775,0.82235056,0.270052,0.27194235,0.5534233,0.41190496,0.86432236,0.44128853,0.14485528,0.891412,0.42354542,0.35382196,0.11643659,0.52014273,0.22965823,0.13728069,0.13866769,0.72650456,0.92194355,0.7261405,0.089616515,0.008066289,0.06552015,0.100827925,0.17963728,0.79680717,0.60692203,0.24906805,0.55749506,0.9367132,0.41862893,0.8626846,0.89377636,0.7293108,0.30213264,0.34486,0.38692737
2020-04-03,0.3114399,0.13550991,0.16426353,0.6443429,0.26797837,0.6283563,0.3231391,0.96756697,0.9213847,0.9147246,0.11756818,0.6859294,0.8868695,0.8280337,0.363265,0.7491039,0.37911475,0.6980179,0.34109363,0.8719664,0.9425264,0.9512127,0.18363023,0.584404,0.8475475,0.39040858,0.48004302,0.2451713,0.45911318,0.81289726,0.01674553,0.02696303,0.0031803185,0.4577821,0.838935,0.69401157,0.701788,0.5247824,0.25670028,0.019382669,0.18396476,0.20036282,0.7051892,0.7422857,0.45148093,0.10213228,0.9880455,0.67493516,0.6297738
2020-04-06,0.052447353,0.70900166,0.983957,0.0052477117,0.0032104047,0.20400795,0.45481688,0.021157783,0.0181611,0.97852886,0.7004031,0.8794113,0.11813398,0.916035,0.028846614,0.019895539,0.22815394,0.19044809,0.002115314,0.029046647,0.94596994,0.08260081,0.12712015,0.23614338,0.004493144,0.1336895,0.013267005,0.6861897,0.01744014,0.45170602,0.9996719,0.9993025,0.999752,0.013869667,0.49619025,0.0022026831,0.09757853,0.9720947,0.54619986,0.8480308,0.3602211,0.85063636,0.533716,0.050688054,0.024349285,0.13295832,0.04715597,0.002731193,0.8612377
2020-04-07,0.025095504,0.19900385,0.001900465,0.99729425,0.93416435,0.32882503,0.24741988,0.9863748,0.7973333,0.9949809,0.8300389,0.022317138,0.7404508,0.43866464,0.09468559,0.6699001,0.4197947,0.8434894,0.96565074,0.9967594,0.64327395,0.9618418,0.92169183,0.89573497,0.9956381,0.7914659,0.9793631,0.06953213,0.98869675,0.21306847,0.00057393423,0.00057854294,0.001399259,0.90911716,0.9924927,0.99984515,0.9811555,0.8998488,0.9884994,0.7061464,0.8914851,0.79820925,0.8835396,0.9820107,0.05589593,0.2512109,0.99148643,0.9449713,0.6223068
2020-04-08,0.68638134,0.985822,0.7233422,0.106645726,0.41021308,0.43329754,0.8220502,0.90718037,0.9501106,0.006737931,0.9439153,0.91588914,0.036143623,0.10574421,0.65465367,0.39425018,0.11140101,0.7465704,0.23119447,0.20596457,0.008245088,0.11536999,0.6056969,0.030679528,0.055831537,0.93382704,0.88018334,0.9775543,0.9913083,0.012455378,0.9757879,0.9937837,0.56864345,0.9308365,0.019207781,0.6859474,0.032208126,0.016394405,0.09940113,0.9281169,0.49571064,0.35138926,0.15069889,0.64668715,0.9608904,0.9967358,0.0470282,0.46032357,0.78140813
2020-04-09,0.70115775,0.9919486,0.9489563,0.015422717,0.029938193,0.7498107,0.7357872,0.042459838,0.014642012,0.13281465,0.79079556,0.9461677,0.0040248083,0.8895868,0.3645411,0.0042394437,0.015837751,0.075357646,0.20406653,0.8684524,0.9867685,0.0006026669,0.7292264,0.9792639,0.13406047,0.054599028,0.004084939,0.8954142,0.041959167,0.5411817,0.99899936,0.99871385,0.99882597,0.9878957,0.8562406,0.04508461,0.0037982406,0.18360512,0.3893406,0.5506319,0.15345597,0.3952562,0.34706357,0.03912339,0.26273715,0.04551414,0.085355505,0.8728363,0.9768374
2020-04-13,0.6667684,0.5010308,0.95693195,0.006665565,0.008729118,0.9416671,0.75500995,0.9842494,0.017653726,0.1515303,0.07580631,0.2216613,0.6418374,0.50394464,0.7744624,0.95282847,0.775212,0.04583934,0.98527324,0.99059355,0.98855287,0.7306591,0.4035725,0.8686733,0.10141148,0.3607732,0.056473654,0.24060363,0.7247423,0.7259447,0.7693036,0.5128914,0.14817227,0.0058564097,0.009508459,0.04213582,0.8724612,0.65695876,0.33703533,0.53330886,0.34471956,0.25318733,0.53771704,0.7166387,0.87057483,0.008899001,0.73649675,0.0287634,0.02121467
2020-04-14,0.041828856,0.10095101,0.5778547,0.82464594,0.9959986,0.04519757,0.8243547,0.99427694,0.04736936,0.9440827,0.081226066,0.030019363,0.63622326,0.3706261,0.14050305,0.9531766,0.93298817,0.15090327,0.8178776,0.9427722,0.9245797,0.991505,0.024674518,0.1376503,0.43876934,0.83928573,0.9116709,0.92335385,0.97877324,0.53863,0.0012524851,0.0012742039,0.0009684194,0.041852932,0.80953264,0.63407505,0.18153082,0.60344577,0.9650769,0.31035122,0.7617766,0.76113975,0.8611264,0.99429137,0.9414163,0.26388043,0.62678653,0.7888405,0.4655376
2020-04-15,0.9482253,0.94119936,0.96756554,0.05515865,0.9850097,0.24129283,0.8794633,0.6348778,0.44617942,0.0015666229,0.9948324,0.92233247,0.8574605,0.0099284705,0.96658105,0.99317896,0.02967645,0.9598111,0.8027814,0.046873968,0.036646783,0.11701901,0.853222,0.56464577,0.6396086,0.98141587,0.95396453,0.923979,0.571215,0.28836194,0.1969338,0.0038927987,0.9979383,0.8393597,0.28609437,0.7565191,0.20241863,0.06285602,0.69995725,0.87933743,0.88207144,0.94355255,0.13798158,0.09186808,0.97105694,0.9866394,0.14645256,0.8866843,0.75153744
2020-04-16,0.8328674,0.5211538,0.9739982,0.09687236,0.27697763,0.48417774,0.93782973,0.9865892,0.393606,0.065670684,0.10196714,0.59536505,0.3205113,0.86193025,0.6954424,0.17718627,0.5643295,0.07908782,0.008604927,0.6715067,0.09142652,0.7731399,0.27743098,0.1708132,0.54648834,0.81841725,0.47364172,0.9562245,0.5729637,0.28550664,0.9377087,0.97188187,0.9917523,0.055406652,0.020148823,0.089775674,0.0036043501,0.40500656,0.91845727,0.25752515,0.5728545,0.52459854,0.49179342,0.17914602,0.8769253,0.23245427,0.5967176,0.2413366,0.36233237
2020-04-17,0.37760293,0.16506934,0.1736745,0.939505,0.33501694,0.4778305,0.028173054,0.6310965,0.83191913,0.8953053,0.7662648,0.181133,0.5962217,0.30843955,0.36502948,0.4279192,0.23825479,0.78688186,0.8249055,0.799538,0.85753304,0.29156226,0.5400429,0.5259584,0.9641475,0.39087403,0.07759374,0.4260779,0.06559136,0.28887674,0.47719425,0.100543976,0.17813772,0.13905506,0.85208625,0.67469937,0.55897677,0.49989483,0.22402589,0.4371665,0.64934474,0.9332373,0.19473714,0.31252316,0.330892,0.24242282,0.84596866,0.7014147,0.79882586
2020-04-20,0.51323044,0.27738404,0.39239728,0.9165052,0.4580269,0.46889633,0.6409581,0.16684693,0.22561753,0.19665226,0.31474853,0.89630955,0.33585423,0.5131437,0.6613601,0.9001384,0.66754663,0.28932837,0.36915842,0.6249953,0.69024795,0.40555164,0.48705083,0.6787708,0.7503273,0.44269112,0.12872973,0.75524724,0.588837,0.42060766,0.72533983,0.6085171,0.88786864,0.04624868,0.036924962,0.13161838,0.48635852,0.7588245,0.97386086,0.19302465,0.47095376,0.39668897,0.7666317,0.6943898,0.41461062,0.39521664,0.43947577,0.4233317,0.06597552
2020-04-21,0.9793948,0.3626888,0.37679148,0.3239796,0.39682004,0.9226376,0.24934499,0.07808077,0.11156602,0.1811477,0.1804931,0.015530669,0.92502767,0.84563375,0.72785306,0.17755072,0.26050633,0.6433091,0.78994095,0.38362366,0.38504946,0.39275503,0.24605434,0.34965655,0.996726,0.025650535,0.47795773,0.30928093,0.41629788,0.31661645,0.97691077,0.86814916,0.9863984,0.8452805,0.33377576,0.8775624,0.9403646,0.09625757,0.8916916,0.09913718,0.2917302,0.41518518,0.40826938,0.011426807,0.7637688,0.42635366,0.09888894,0.7611312,0.21409929
2020-04-22,0.14868069,0.63730574,0.29581377,0.9073318,0.8870306,0.056753244,0.6968919,0.55309975,0.34987077,0.9458188,0.32357737,0.5045121,0.9582373,0.21945494,0.6335314,0.44288138,0.053723227,0.9528083,0.005799763,0.14018805,0.07998676,0.85536414,0.8871172,0.1081329,0.34599036,0.58231205,0.81071466,0.0118612675,0.006462564,0.026611771,0.067021795,0.36168373,0.04707454,0.6457711,0.462723,0.86661595,0.092093684,0.3434315,0.35621226,0.61825246,0.8629127,0.6177486,0.21318123,0.9288304,0.8036882,0.9156857,0.5471255,0.91151154,0.8764255
2020-04-23,0.19503094,0.18566282,0.14323567,0.7639694,0.7602382,0.23540978,0.115968175,0.5730419,0.31153154,0.903315,0.3235925,0.18861157,0.68361396,0.31571108,0.21841879,0.9144253,0.91447145,0.52733964,0.00625775,0.04688606,0.0020018816,0.7381723,0.35475403,0.36646327,0.9472503,0.32483113,0.5968337,0.661303,0.6319555,0.27476192,0.6759544,0.8440334,0.5704729,0.051569957,0.87501544,0.6003376,0.6546819,0.85899216,0.5701791,0.37655044,0.8120979,0.88337046,0.81681484,0.95012176,0.73609227,0.64505124,0.2744433,0.21037386,0.9108632
2020-04-24,0.46446767,0.15559003,0.22535923,0.66700596,0.20776285,0.96760815,0.6372413,0.08883718,0.7201741,0.6964925,0.34934202,0.09160021,0.6213354,0.63421595,0.21112789,0.46152952,0.21120235,0.7008934,0.8303317,0.9976763,0.046489697,0.8662913,0.7000885,0.3162537,0.50330365,0.5388616,0.51540655,0.039824482,0.17026508,0.7784134,0.09890979,0.13339137,0.46183527,0.5993031,0.48528984,0.48644048,0.68122154,0.22768709,0.4913808,0.15873517,0.19706924,0.4137595,0.4875896,0.50205964,0.3474528,0.5064372,0.9222031,0.91320825,0.014329647
2020-04-27,0.016298503,0.0769434,0.18524982,0.9826852,0.2824958,0.8926807,0.29648823,0.91997313,0.92424005,0.72356176,0.2719193,0.09747663,0.30021438,0.4275103,0.10305335,0.59998626,0.40911278,0.3259526,0.0008341064,0.0007383698,0.009688386,0.55166084,0.21603087,0.8959915,0.9787568,0.332548,0.48597172,0.68682426,0.2735731,0.33460853,0.06641289,0.9405328,0.187415,0.06976782,0.27421907,0.5812594,0.8414836,0.99561125,0.2601944,0.5058086,0.20607604,0.8114335,0.86068326,0.9845568,0.48538923,0.5338826,0.86036867,0.100906394,0.9678187
2020-04-28,0.2872731,0.6692485,0.95464283,0.43778297,0.83396035,0.120626986,0.72503525,0.6674536,0.6589815,0.06958076,0.79308623,0.81708175,0.013641451,0.42754385,0.9675712,0.99669695,0.967971,0.83053654,0.98436856,0.9635131,0.99549335,0.13426058,0.44783786,0.35864937,0.92656755,0.627028,0.27294388,0.53251,0.03602343,0.28053114,0.4920474,0.07138835,0.18135253,0.83675337,0.65084684,0.8153926,0.49356195,0.26884726,0.93601286,0.087651215,0.46172643,0.029517237,0.28984463,0.022854678,0.12350376,0.08198599,0.62779665,0.20859112,0.18087485
2020-04-29,0.062686466,0.72700906,0.21007635,0.95649225,0.81268173,0.15298036,0.79233056,0.8991659,0.14302328,0.3300389,0.51084447,0.77582854,0.91911596,0.061015353,0.008231065,0.0016581442,0.023703095,0.04139156,0.042883266,0.12579155,0.52039474,0.81859636,0.90586746,0.099588476,0.854243,0.82501787,0.91175383,0.94165146,0.9638937,0.13708532,0.20351979,0.04691254,0.023830669,0.860212,0.8900562,0.9357473,0.28612775,0.5704395,0.4843639,0.77942365,0.9277494,0.39674655,0.18495102,0.92050993,0.44499165,0.94217247,0.0066603827,0.43212056,0.98552877
2020-04-30,0.7813937,0.8216439,0.9770171,0.010091344,0.8254638,0.98540366,0.7808754,0.5414861,0.88546056,0.11554905,0.08883396,0.4130757,0.7378977,0.5133015,0.7609252,0.78779495,0.9830084,0.06696961,0.99640846,0.79701394,0.94893897,0.5171126,0.20770212,0.43245673,0.003435682,0.16073492,0.021399291,0.788948,0.34203485,0.21464561,0.930216,0.9485626,0.8383908,0.40913397,0.6946196,0.73503983,0.9871808,0.31990102,0.22645886,0.5610098,0.45146564,0.23960662,0.49337092,0.005166394,0.032045107,0.008373022,0.69838774,0.28698868,0.27848426
2020-05-01,0.8416396,0.3541595,0.002862787,0.9213757,0.052091774,0.51058406,0.01602649,0.008919957,0.011287382,0.60675716,0.6171312,0.25699103,0.34773788,0.9870215,0.18330024,0.11954872,0.003231304,0.940585,0.99282676,0.97527945,0.108077735,0.9798946,0.777204,0.6797805,0.7896522,0.4429955,0.73469806,0.019085005,0.92778546,0.9346031,0.8701257,0.9053706,0.9308962,0.7892138,0.17987405,0.715805,0.4454258,0.041452702,0.9567459,0.027171781,0.10976476,0.14244798,0.6544964,0.9754258,0.9132546,0.99981856,0.29056042,0.8775789,0.79724175
2020-05-04,0.6146729,0.10668742,0.6046547,0.6745861,0.016530199,0.7446626,0.3191095,0.16781203,0.9336031,0.7232682,0.039525457,0.22952142,0.32709056,0.8665087,0.6612356,0.817365,0.95818913,0.7521382,0.065989055,0.14949931,0.010369568,0.91247416,0.17367725,0.553273,0.7323886,0.064720415,0.4769203,0.2079807,0.6192441,0.727012,0.28390485,0.280266,0.4841448,0.17385784,0.25707513,0.4801145,0.94607335,0.96669126,0.70607936,0.23406053,0.7770674,0.91107804,0.82579845,0.2937992,0.71208966,0.001749598,0.741879,0.26758444,0.03287595
2020-05-05,0.04269087,0.2892223,0.14944874,0.96964353,0.3774412,0.18234321,0.0856686,0.015085121,0.043207694,0.97379327,0.50246686,0.070357144,0.38399804,0.8063147,0.10139505,0.61716175,0.6106181,0.61759037,0.021194478,0.72578907,0.09228518,0.7801162,0.122232236,0.63769734,0.3897232,0.0884574,0.30926174,0.60077745,0.37489793,0.45317423,0.29096743,0.99534476,0.005777997,0.16702682,0.6974989,0.21015535,0.231654,0.7344111,0.2695395,0.48219752,0.6902419,0.6351035,0.46992755,0.9529228,0.013566479,0.2959368,0.78003365,0.33440098,0.9459425
2020-05-06,0.8370064,0.8605798,0.5844337,0.08186536,0.5436477,0.2450087,0.76289785,0.91816795,0.9475477,0.6299873,0.8897951,0.8582484,0.82923746,0.066910446,0.8673734,0.16632558,0.10660962,0.98035455,0.9868182,0.76918936,0.97784597,0.11412083,0.905854,0.07995179,0.10869401,0.8666106,0.87755334,0.7060651,0.62273896,0.17432153,0.061047323,0.0073014563,0.9788446,0.93506527,0.8217235,0.7644929,0.037789997,0.018710295,0.23574096,0.9664201,0.8586695,0.0030730383,0.041244034,0.08814477,0.47405303,0.8278383,0.061832394,0.87970454,0.77734184
2020-05-07,0.33944598,0.31099594,0.21918893,0.40178016,0.05885946,0.7155932,0.4146664,0.45629805,0.032783,0.98485076,0.836937,0.27419275,0.09145046,0.93298405,0.41093582,0.75488013,0.39828795,0.47543505,0.7903674,0.99908376,0.90373963,0.20908548,0.3458079,0.55635464,0.42933616,0.32173446,0.56944007,0.5138966,0.49866042,0.5840665,0.10064213,0.04612496,0.35789508,0.33650932,0.8088836,0.39915735,0.14093989,0.6370376,0.2854779,0.4114067,0.4211489,0.38701424,0.33643055,0.87105286,0.67404884,0.54695857,0.5633445,0.713867,0.4817288
2020-05-08,0.1661018,0.0487918,0.8448849,0.18111397,0.6744857,0.15655375,0.2783762,0.15519424,0.8352617,0.8905629,0.16125584,0.8070841,0.29425707,0.74421024,0.36089098,0.67862374,0.7073889,0.53087306,0.011994286,0.00019660036,0.014230959,0.8493214,0.683365,0.4908012,0.2752389,0.23624481,0.24553189,0.4703524,0.44008943,0.30188525,0.9419434,0.99356186,0.65753794,0.24975689,0.4168234,0.49797624,0.6776383,0.80355406,0.47385162,0.63362026,0.7482617,0.96845716,0.9107447,0.69568866,0.6403883,0.16555586,0.42417765,0.043779507,0.18616317
2020-05-11,0.4109373,0.4256009,0.5189588,0.9030129,0.9665672,0.23625325,0.60776603,0.7053039,0.36635768,0.09828821,0.53517616,0.24626707,0.20474899,0.26744744,0.47617972,0.5138499,0.637126,0.3761481,0.59354407,0.3531346,0.8244199,0.93971705,0.5183427,0.6085539,0.4503879,0.71184814,0.4030685,0.45603204,0.33585855,0.85212547,0.5077925,0.05981319,0.97902894,0.047719013,0.103478834,0.11796349,0.2753538,0.90307975,0.89322615,0.3577209,0.19389895,0.590421,0.8021492,0.8061522,0.21212208,0.14515516,0.4648692,0.34064278,0.3343947
2020-05-12,0.123057246,0.41331506,0.33863813,0.80017895,0.5224556,0.44896168,0.2258915,0.54685336,0.5277591,0.6113277,0.79552484,0.99655396,0.6351905,0.08258967,0.32168657,0.93695927,0.65157264,0.15939,0.26339144,0.78552127,0.4866962,0.83702564,0.2534615,0.6686014,0.5589413,0.69540507,0.40341103,0.61617327,0.6641651,0.6635601,0.10929906,0.1915166,0.2270843,0.31034392,0.35602942,0.39209697,0.67670435,0.63499403,0.46599936,0.46834016,0.3330627,0.5534451,0.7520634,0.8405809,0.09342213,0.2812051,0.8630081,0.6772281,0.24410187
2020-05-13,0.9842654,0.96651393,0.8453461,0.019614315,0.74376625,0.040979672,0.87004197,0.065324426,0.9425113,0.0009255157,0.17045096,0.16144232,0.87114275,0.202538,0.956656,0.0691651,0.16312024,0.78598195,0.99906385,0.99010295,0.9945059,0.0020865293,0.72154987,0.083550476,0.029546067,0.9356322,0.9274954,0.74114245,0.2085696,0.1849281,0.9832349,0.80156636,0.95837307,0.9994184,0.24984586,0.9505555,0.8737133,0.009260152,0.47845307,0.7285199,0.542598,0.08095972,0.04358568,0.005746609,0.20233628,0.84254056,0.0029807556,0.17159979,0.52354395
2020-05-14,0.93347275,0.395748,0.39007893,0.4993708,0.22999094,0.31310144,0.48951185,0.26161268,0.9733163,0.26264977,0.09771528,0.56642646,0.71713984,0.67902064,0.81729335,0.10442227,0.7605203,0.60169965,0.09473284,0.17803435,0.050136726,0.8958202,0.78532326,0.61789054,0.8887228,0.044302814,0.32006988,0.5244814,0.7784999,0.7555727,0.7507251,0.0864971,0.45950517,0.055620022,0.15085006,0.16899349,0.07768151,0.038692813,0.49860615,0.2153819,0.71014833,0.96646523,0.52676225,0.099588476,0.7572371,0.34158954,0.9018896,0.97743976,0.54064494
2020-05-15,0.11024707,0.017543968,0.10659915,0.9867558,0.46130875,0.8905419,0.12963617,0.3740191,0.29918253,0.96732664,0.38137874,0.1704402,0.5156307,0.37982014,0.112427466,0.5066086,0.43491456,0.8509393,0.18699947,0.60411686,0.017541429,0.82159305,0.591739,0.89955103,0.5805322,0.22734053,0.1987782,0.101512335,0.6573981,0.40227717,0.39771974,0.9054434,0.28358975,0.12050691,0.11396445,0.38854122,0.060436584,0.4365354,0.80317354,0.22648384,0.32472694,0.97548205,0.9530311,0.9352358,0.5070486,0.31048337,0.8955965,0.7927072,0.6320904
